movie_id,title,title_full,genres_raw
2542,"Lock, Stock & Two Smoking Barrels","Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller
2543,Six Ways to Sunday,Six Ways to Sunday (1997),Comedy
2544,"School of Flesh, The (L' cole de la chair)","School of Flesh, The (L' cole de la chair) (1998)",Drama
2545,Relax... It's Just Sex,Relax... It's Just Sex (1998),Comedy
2546,"Deep End of the Ocean, The","Deep End of the Ocean, The (1999)",Drama
2547,Harvest,Harvest (1998),Drama
2548,"Rage: Carrie 2, The","Rage: Carrie 2, The (1999)",Horror
2549,Wing Commander,Wing Commander (1999),Action|Sci-Fi
2550,"Haunting, The","Haunting, The (1963)",Horror|Thriller
2551,Dead Ringers,Dead Ringers (1988),Drama|Thriller
2552,My Boyfriend's Back,My Boyfriend's Back (1993),Comedy
2553,Village of the Damned,Village of the Damned (1960),Horror|Sci-Fi|Thriller
2554,Children of the Damned,Children of the Damned (1963),Horror|Sci-Fi|Thriller
2555,Baby Geniuses,Baby Geniuses (1999),Comedy
2556,Telling You,Telling You (1998),Comedy|Drama|Romance
2557,I Stand Alone (Seul contre tous),I Stand Alone (Seul contre tous) (1998),Drama
2558,Forces of Nature,Forces of Nature (1999),Comedy|Romance
2559,"King and I, The","King and I, The (1999)",Animation|Children's
2560,Ravenous,Ravenous (1999),Drama|Horror
2561,True Crime,True Crime (1999),Crime|Thriller
2562,Bandits,Bandits (1997),Drama
2563,Beauty,Beauty (1998),Drama
2564,"Empty Mirror, The","Empty Mirror, The (1999)",Drama
2565,"King and I, The","King and I, The (1956)",Musical
2566,Doug's 1st Movie,Doug's 1st Movie (1999),Animation|Children's
2567,EDtv,EDtv (1999),Comedy
2568,"Mod Squad, The","Mod Squad, The (1999)",Action|Crime
2569,Among Giants,Among Giants (1998),Drama|Romance
2570,"Walk on the Moon, A","Walk on the Moon, A (1999)",Drama|Romance
2571,"Matrix, The","Matrix, The (1999)",Action|Sci-Fi|Thriller
2572,10 Things I Hate About You,10 Things I Hate About You (1999),Comedy|Romance
2573,Tango,Tango (1998),Drama
2574,"Out-of-Towners, The","Out-of-Towners, The (1999)",Comedy
2575,"Dreamlife of Angels, The (La Vie rve des anges)","Dreamlife of Angels, The (La Vie rve des anges) (1998)",Drama
2576,"Love, etc.","Love, etc. (1996)",Drama
2577,Metroland,Metroland (1997),Comedy|Drama
2578,"Sticky Fingers of Time, The","Sticky Fingers of Time, The (1997)",Sci-Fi
2579,Following,Following (1998),Drama
2580,Go,Go (1999),Crime
2581,Never Been Kissed,Never Been Kissed (1999),Comedy|Romance
2582,Twin Dragons (Shuang long hui),Twin Dragons (Shuang long hui) (1992),Action|Comedy
2583,Cookie's Fortune,Cookie's Fortune (1999),Mystery
2584,Foolish,Foolish (1999),Comedy
2585,"Lovers of the Arctic Circle, The (Los Amantes del Crculo Polar)","Lovers of the Arctic Circle, The (Los Amantes del Crculo Polar) (1998)",Drama|Romance
2586,"Goodbye, Lover","Goodbye, Lover (1999)",Comedy|Crime|Thriller
2587,Life,Life (1999),Comedy
2588,Clubland,Clubland (1998),Drama
2589,Friends & Lovers,Friends & Lovers (1999),Comedy|Drama|Romance
2590,Hideous Kinky,Hideous Kinky (1998),Drama
2591,Jeanne and the Perfect Guy (Jeanne et le garon formidable),Jeanne and the Perfect Guy (Jeanne et le garon formidable) (1998),Comedy|Romance
2592,"Joyriders, The","Joyriders, The (1999)",Drama
2593,"Monster, The (Il Mostro)","Monster, The (Il Mostro) (1994)",Comedy
2594,Open Your Eyes (Abre los ojos),Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi
2595,Photographer (Fotoamator),Photographer (Fotoamator) (1998),Documentary
2596,SLC Punk!,SLC Punk! (1998),Comedy|Drama
2597,Lost & Found,Lost & Found (1999),Comedy|Romance
2598,Pushing Tin,Pushing Tin (1999),Comedy
2599,Election,Election (1999),Comedy
2600,eXistenZ,eXistenZ (1999),Action|Sci-Fi|Thriller
2601,"Little Bit of Soul, A","Little Bit of Soul, A (1998)",Comedy
2602,Mighty Peking Man (Hsing hsing wang),Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi
2603,N,N (1998),Drama
2604,Let it Come Down: The Life of Paul Bowles,Let it Come Down: The Life of Paul Bowles (1998),Documentary
2605,Entrapment,Entrapment (1999),Crime|Thriller
2606,Idle Hands,Idle Hands (1999),Comedy|Horror
2607,Get Real,Get Real (1998),Drama
2608,Heaven,Heaven (1998),Thriller
2609,"King of Masks, The (Bian Lian)","King of Masks, The (Bian Lian) (1996)",Drama
2610,Three Seasons,Three Seasons (1999),Drama
2611,"Winslow Boy, The","Winslow Boy, The (1998)",Drama
2612,Mildred Pierce,Mildred Pierce (1945),Drama
2613,Night of the Comet,Night of the Comet (1984),Action|Horror|Sci-Fi
2614,Chopping Mall (a.k.a. Killbots),Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
2615,My Science Project,My Science Project (1985),Adventure|Sci-Fi
2616,Dick Tracy,Dick Tracy (1990),Action|Crime
2617,"Mummy, The","Mummy, The (1999)",Action|Adventure|Horror|Thriller
2618,"Castle, The","Castle, The (1997)",Comedy
2619,Mascara,Mascara (1999),Drama
2620,This Is My Father,This Is My Father (1998),Drama|Romance
2621,Xiu Xiu: The Sent-Down Girl (Tian yu),Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance
2622,"Midsummer Night's Dream, A","Midsummer Night's Dream, A (1999)",Comedy|Fantasy
2623,Trippin',Trippin' (1999),Comedy
2624,After Life,After Life (1998),Drama
2625,Black Mask (Hak hap),Black Mask (Hak hap) (1996),Action
2626,Edge of Seventeen,Edge of Seventeen (1998),Comedy|Drama|Romance
2627,Endurance,Endurance (1998),Documentary|Drama
2628,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
2629,"Love Letter, The","Love Letter, The (1999)",Comedy|Romance
2630,Besieged (L' Assedio),Besieged (L' Assedio) (1998),Drama
2631,Frogs for Snakes,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)","Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama
2633,"Mummy, The","Mummy, The (1932)",Horror|Romance
2634,"Mummy, The","Mummy, The (1959)",Horror
2635,"Mummy's Curse, The","Mummy's Curse, The (1944)",Horror
2636,"Mummy's Ghost, The","Mummy's Ghost, The (1944)",Horror
2637,"Mummy's Hand, The","Mummy's Hand, The (1940)",Horror
2638,"Mummy's Tomb, The","Mummy's Tomb, The (1942)",Horror
2639,Mommie Dearest,Mommie Dearest (1981),Drama
2640,Superman,Superman (1978),Action|Adventure|Sci-Fi
2641,Superman II,Superman II (1980),Action|Adventure|Sci-Fi
2642,Superman III,Superman III (1983),Action|Adventure|Sci-Fi
2643,Superman IV: The Quest for Peace,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
2644,Dracula,Dracula (1931),Horror
2645,Dracula,Dracula (1958),Horror
2646,House of Dracula,House of Dracula (1945),Horror
2647,House of Frankenstein,House of Frankenstein (1944),Horror
2648,Frankenstein,Frankenstein (1931),Horror
2649,Son of Frankenstein,Son of Frankenstein (1939),Horror
2650,"Ghost of Frankenstein, The","Ghost of Frankenstein, The (1942)",Horror
2651,Frankenstein Meets the Wolf Man,Frankenstein Meets the Wolf Man (1943),Horror
2652,"Curse of Frankenstein, The","Curse of Frankenstein, The (1957)",Horror
2653,Son of Dracula,Son of Dracula (1943),Horror
2654,"Wolf Man, The","Wolf Man, The (1941)",Horror
2655,Howling II: Your Sister Is a Werewolf,Howling II: Your Sister Is a Werewolf (1985),Horror
2656,Tarantula,Tarantula (1955),Horror|Sci-Fi
2657,"Rocky Horror Picture Show, The","Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2658,"Flying Saucer, The","Flying Saucer, The (1950)",Sci-Fi
2659,It Came from Hollywood,It Came from Hollywood (1982),Comedy|Documentary
2660,"Thing From Another World, The","Thing From Another World, The (1951)",Sci-Fi
2661,It Came from Outer Space,It Came from Outer Space (1953),Sci-Fi
2662,"War of the Worlds, The","War of the Worlds, The (1953)",Action|Sci-Fi|War
2663,It Came from Beneath the Sea,It Came from Beneath the Sea (1955),Sci-Fi
2664,Invasion of the Body Snatchers,Invasion of the Body Snatchers (1956),Horror|Sci-Fi
2665,Earth Vs. the Flying Saucers,Earth Vs. the Flying Saucers (1956),Sci-Fi
2666,It Conquered the World,It Conquered the World (1956),Sci-Fi
2667,"Mole People, The","Mole People, The (1956)",Sci-Fi
2668,Swamp Thing,Swamp Thing (1982),Horror|Sci-Fi
2669,Pork Chop Hill,Pork Chop Hill (1959),War
2670,"Run Silent, Run Deep","Run Silent, Run Deep (1958)",War
2671,Notting Hill,Notting Hill (1999),Comedy|Romance
2672,"Thirteenth Floor, The","Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
2673,Eternity and a Day (Mia eoniotita ke mia mera ),Eternity and a Day (Mia eoniotita ke mia mera ) (1998),Drama
2674,"Loss of Sexual Innocence, The","Loss of Sexual Innocence, The (1999)",Drama
2675,Twice Upon a Yesterday,Twice Upon a Yesterday (1998),Comedy|Drama|Romance
2676,Instinct,Instinct (1999),Drama|Thriller
2677,Buena Vista Social Club,Buena Vista Social Club (1999),Documentary
2678,Desert Blue,Desert Blue (1999),Drama
2679,Finding North,Finding North (1999),Drama|Romance
2680,Floating,Floating (1997),Drama
2681,Free Enterprise,Free Enterprise (1998),Comedy|Romance|Sci-Fi
2682,Limbo,Limbo (1999),Drama
2683,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me (1999),Comedy
2684,Taxman,Taxman (1999),Comedy|Drama
2685,"Red Dwarf, The (Le Nain rouge)","Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama
2686,"Red Violin, The (Le Violon rouge)","Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery
2687,Tarzan,Tarzan (1999),Animation|Children's
2688,"General's Daughter, The","General's Daughter, The (1999)",Drama|Thriller
2689,Get Bruce,Get Bruce (1999),Documentary
2690,"Ideal Husband, An","Ideal Husband, An (1999)",Comedy
2691,"Legend of 1900, The (Leggenda del pianista sull'oceano)","Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama
2692,Run Lola Run (Lola rennt),Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
2693,Trekkies,Trekkies (1997),Documentary
2694,Big Daddy,Big Daddy (1999),Comedy
2695,"Boys, The","Boys, The (1997)",Drama
2696,"Dinner Game, The (Le Dner de cons)","Dinner Game, The (Le Dner de cons) (1998)",Comedy
2697,My Son the Fanatic,My Son the Fanatic (1998),Comedy|Drama|Romance
2698,Zone 39,Zone 39 (1997),Sci-Fi
2699,Arachnophobia,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
2700,"South Park: Bigger, Longer and Uncut","South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
2701,Wild Wild West,Wild Wild West (1999),Action|Sci-Fi|Western
2702,Summer of Sam,Summer of Sam (1999),Drama
2703,Broken Vessels,Broken Vessels (1998),Drama
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf)","Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance
2705,"Late August, Early September (Fin aot, dbut septembre)","Late August, Early September (Fin aot, dbut septembre) (1998)",Drama
2706,American Pie,American Pie (1999),Comedy
2707,Arlington Road,Arlington Road (1999),Thriller
2708,"Autumn Tale, An (Conte d'automne)","Autumn Tale, An (Conte d'automne) (1998)",Romance
2709,Muppets From Space,Muppets From Space (1999),Children's|Comedy
2710,"Blair Witch Project, The","Blair Witch Project, The (1999)",Horror
2711,My Life So Far,My Life So Far (1999),Drama
2712,Eyes Wide Shut,Eyes Wide Shut (1999),Drama
2713,Lake Placid,Lake Placid (1999),Horror|Thriller
2714,"Wood, The","Wood, The (1999)",Drama
2715,"Velocity of Gary, The","Velocity of Gary, The (1998)",Comedy|Romance
2716,Ghostbusters,Ghostbusters (1984),Comedy|Horror
2717,Ghostbusters II,Ghostbusters II (1989),Comedy|Horror
2718,Drop Dead Gorgeous,Drop Dead Gorgeous (1999),Comedy
2719,"Haunting, The","Haunting, The (1999)",Horror|Thriller
2720,Inspector Gadget,Inspector Gadget (1999),Action|Adventure|Children's|Comedy
2721,Trick,Trick (1999),Romance
2722,Deep Blue Sea,Deep Blue Sea (1999),Action|Sci-Fi|Thriller
2723,Mystery Men,Mystery Men (1999),Action|Adventure|Comedy
2724,Runaway Bride,Runaway Bride (1999),Comedy|Romance
2725,Twin Falls Idaho,Twin Falls Idaho (1999),Drama
2726,"Killing, The","Killing, The (1956)",Crime|Film-Noir
2727,Killer's Kiss,Killer's Kiss (1955),Film-Noir
2728,Spartacus,Spartacus (1960),Drama
2729,Lolita,Lolita (1962),Drama
2730,Barry Lyndon,Barry Lyndon (1975),Drama
2731,"400 Blows, The (Les Quatre cents coups)","400 Blows, The (Les Quatre cents coups) (1959)",Drama
2732,Jules and Jim (Jules et Jim),Jules and Jim (Jules et Jim) (1961),Drama
2733,Vibes,Vibes (1988),Adventure|Comedy
2734,"Mosquito Coast, The","Mosquito Coast, The (1986)",Drama
2735,"Golden Child, The","Golden Child, The (1986)",Action|Adventure|Comedy
2736,Brighton Beach Memoirs,Brighton Beach Memoirs (1986),Comedy
2737,Assassination,Assassination (1987),Action
2738,Crimes of the Heart,Crimes of the Heart (1986),Comedy|Drama
2739,"Color Purple, The","Color Purple, The (1985)",Drama
2740,"Kindred, The","Kindred, The (1986)",Horror
2741,No Mercy,No Mercy (1986),Action|Thriller
2742,Mnage (Tenue de soire),Mnage (Tenue de soire) (1986),Comedy|Drama
2743,Native Son,Native Son (1986),Drama
2744,Otello,Otello (1986),Drama
2745,"Mission, The","Mission, The (1986)",Drama
2746,Little Shop of Horrors,Little Shop of Horrors (1986),Comedy|Horror|Musical
2747,"Little Shop of Horrors, The","Little Shop of Horrors, The (1960)",Comedy|Horror
2748,Allan Quartermain and the Lost City of Gold,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure
2749,"Morning After, The","Morning After, The (1986)",Drama|Mystery
2750,Radio Days,Radio Days (1987),Comedy|Drama
2751,From the Hip,From the Hip (1987),Comedy
2752,Outrageous Fortune,Outrageous Fortune (1987),Comedy|Mystery
2753,"Bedroom Window, The","Bedroom Window, The (1987)",Thriller
2754,Deadtime Stories,Deadtime Stories (1987),Horror
2755,Light of Day,Light of Day (1987),Drama
2756,Wanted: Dead or Alive,Wanted: Dead or Alive (1987),Action
2757,Frances,Frances (1982),Drama
2758,Plenty,Plenty (1985),Drama
2759,Dick,Dick (1999),Comedy
2760,"Gambler, The (A Jtkos)","Gambler, The (A Jtkos) (1997)",Drama
2761,"Iron Giant, The","Iron Giant, The (1999)",Animation|Children's
2762,"Sixth Sense, The","Sixth Sense, The (1999)",Thriller
2763,"Thomas Crown Affair, The","Thomas Crown Affair, The (1999)",Action|Thriller
2764,"Thomas Crown Affair, The","Thomas Crown Affair, The (1968)",Crime|Drama|Thriller
2765,"Acid House, The","Acid House, The (1998)",Comedy|Drama
2766,"Adventures of Sebastian Cole, The","Adventures of Sebastian Cole, The (1998)",Comedy|Drama
2767,Illuminata,Illuminata (1998),Comedy
2768,Stiff Upper Lips,Stiff Upper Lips (1998),Comedy
2769,"Yards, The","Yards, The (1999)",Crime|Mystery
2770,Bowfinger,Bowfinger (1999),Comedy
2771,Brokedown Palace,Brokedown Palace (1999),Drama
2772,Detroit Rock City,Detroit Rock City (1999),Comedy
2773,Alice and Martin (Alice et Martin),Alice and Martin (Alice et Martin) (1998),Drama
2774,Better Than Chocolate,Better Than Chocolate (1999),Comedy|Romance
2775,Head On,Head On (1998),Drama
2776,"Marcello Mastroianni: I Remember Yes, I Remember","Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
2777,Cobra,Cobra (1925),Drama
2778,Never Talk to Strangers,Never Talk to Strangers (1995),Thriller
2779,Heaven Can Wait,Heaven Can Wait (1978),Comedy
2780,"Raven, The","Raven, The (1963)",Comedy|Horror
2781,"Tingler, The","Tingler, The (1959)",Horror
2782,Pit and the Pendulum,Pit and the Pendulum (1961),Horror
2783,"Tomb of Ligeia, The","Tomb of Ligeia, The (1965)",Horror
2784,"Masque of the Red Death, The","Masque of the Red Death, The (1964)",Horror
2785,Tales of Terror,Tales of Terror (1962),Horror
2786,Haunted Honeymoon,Haunted Honeymoon (1986),Comedy
2787,Cat's Eye,Cat's Eye (1985),Horror
2788,And Now for Something Completely Different,And Now for Something Completely Different (1971),Comedy
2789,Damien: Omen II,Damien: Omen II (1978),Horror
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)","Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror
2791,Airplane!,Airplane! (1980),Comedy
2792,Airplane II: The Sequel,Airplane II: The Sequel (1982),Comedy
2793,"American Werewolf in Paris, An","American Werewolf in Paris, An (1997)",Comedy|Horror
2794,European Vacation,European Vacation (1985),Comedy
2795,Vacation,Vacation (1983),Comedy
2796,Funny Farm,Funny Farm (1988),Comedy
2797,Big,Big (1988),Comedy|Fantasy
2798,Problem Child,Problem Child (1990),Comedy
2799,Problem Child 2,Problem Child 2 (1991),Comedy
2800,Little Nemo: Adventures in Slumberland,Little Nemo: Adventures in Slumberland (1992),Animation|Children's
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
2802,Tequila Sunrise,Tequila Sunrise (1988),Action|Romance|Thriller
2803,"Pelican Brief, The","Pelican Brief, The (1993)",Thriller
2804,"Christmas Story, A","Christmas Story, A (1983)",Comedy|Drama
2805,Mickey Blue Eyes,Mickey Blue Eyes (1999),Comedy|Romance
2806,Teaching Mrs. Tingle,Teaching Mrs. Tingle (1999),Comedy|Thriller
2807,Universal Soldier: The Return,Universal Soldier: The Return (1999),Action|Sci-Fi
2808,Universal Soldier,Universal Soldier (1992),Action|Sci-Fi
2809,Love Stinks,Love Stinks (1999),Comedy
2810,Perfect Blue,Perfect Blue (1997),Animation|Mystery
2811,With Friends Like These...,With Friends Like These... (1998),Comedy
2812,In Too Deep,In Too Deep (1999),Action|Thriller
2813,"Source, The","Source, The (1999)",Documentary
2814,"Bat, The","Bat, The (1959)",Horror
2815,Iron Eagle,Iron Eagle (1986),Action|War
2816,Iron Eagle II,Iron Eagle II (1988),Action|War
2817,Aces: Iron Eagle III,Aces: Iron Eagle III (1992),Action|War
2818,Iron Eagle IV,Iron Eagle IV (1995),Action|War
2819,Three Days of the Condor,Three Days of the Condor (1975),Thriller
2820,Hamlet,Hamlet (1964),Drama
2821,Male and Female,Male and Female (1919),Adventure|Drama
2822,Medicine Man,Medicine Man (1992),Adventure|Romance
2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See)","Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
2824,On the Ropes,On the Ropes (1999),Documentary
2825,Rosie,Rosie (1998),Drama
2826,"13th Warrior, The","13th Warrior, The (1999)",Action|Horror|Thriller
2827,"Astronaut's Wife, The","Astronaut's Wife, The (1999)",Sci-Fi|Thriller
2828,Dudley Do-Right,Dudley Do-Right (1999),Children's|Comedy
2829,"Muse, The","Muse, The (1999)",Comedy|Drama
2830,Cabaret Balkan (Bure Baruta),Cabaret Balkan (Bure Baruta) (1998),Drama
2831,"Dog of Flanders, A","Dog of Flanders, A (1999)",Drama
2832,"Lost Son, The","Lost Son, The (1999)",Drama
2833,Lucie Aubrac,Lucie Aubrac (1997),Romance|War
2834,"Very Thought of You, The","Very Thought of You, The (1998)",Comedy|Romance
2835,Chill Factor,Chill Factor (1999),Action|Thriller
2836,Outside Providence,Outside Providence (1999),Comedy
2837,Bedrooms & Hallways,Bedrooms & Hallways (1998),Comedy|Romance
2838,I Woke Up Early the Day I Died,I Woke Up Early the Day I Died (1998),Comedy
2839,West Beirut (West Beyrouth),West Beirut (West Beyrouth) (1998),Drama
2840,Stigmata,Stigmata (1999),Thriller
2841,Stir of Echoes,Stir of Echoes (1999),Thriller
2842,Best Laid Plans,Best Laid Plans (1999),Crime|Drama
2843,"Black Cat, White Cat (Crna macka, beli macor)","Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
