user_id,gender,age,age_group,occupation_id,occupation,zipcode
3461,Male,35,26-35,0,other,95409
3462,Female,25,19-25,4,college/grad student,73160
3463,Male,25,19-25,15,scientist,80301
3464,Female,25,19-25,14,sales/marketing,78251
3465,Male,25,19-25,14,sales/marketing,45383
3466,Male,25,19-25,14,sales/marketing,94306
3467,Male,25,19-25,14,sales/marketing,55421
3468,Male,25,19-25,20,writer,94546
3469,Male,45,36-45,17,technician/engineer,02176
3470,Male,35,26-35,17,technician/engineer,49887
3471,Male,18,Under18,4,college/grad student,80302
3472,Male,25,19-25,6,doctor/health care,33156
3473,Female,35,26-35,16,self-employed,02472
3474,Male,35,26-35,11,lawyer,10538
3475,Male,25,19-25,14,sales/marketing,33133
3476,Male,50,46-55,0,other,44126
3477,Female,50,46-55,1,academic/educator,10024
3478,Male,25,19-25,7,executive/managerial,10019
3479,Male,18,Under18,4,college/grad student,78626
3480,Male,25,19-25,0,other,59405
3481,Male,18,Under18,4,college/grad student,94122
3482,Male,50,46-55,17,technician/engineer,08043
3483,Female,45,36-45,7,executive/managerial,30260
3484,Male,18,Under18,4,college/grad student,28403
3485,Male,25,19-25,0,other,94121
3486,Female,18,Under18,0,other,98225
3487,Male,18,Under18,4,college/grad student,60611
3488,Male,45,36-45,17,technician/engineer,80228
3489,Male,18,Under18,4,college/grad student,60201
3490,Male,25,19-25,0,other,74136
3491,Male,25,19-25,16,self-employed,28542
3492,Male,35,26-35,7,executive/managerial,77005
3493,Male,25,19-25,17,technician/engineer,61350
3494,Male,25,19-25,1,academic/educator,28607
3495,Male,18,Under18,4,college/grad student,94608
3496,Male,35,26-35,5,customer service,92867
3497,Female,35,26-35,2,artist,94109
3498,Male,25,19-25,17,technician/engineer,28052
3499,Male,25,19-25,3,clerical/admin,77006
3500,Male,35,26-35,7,executive/managerial,20650
3501,Female,35,26-35,7,executive/managerial,30309
3502,Female,18,Under18,7,executive/managerial,80503
3503,Male,18,Under18,4,college/grad student,59715
3504,Male,18,Under18,7,executive/managerial,02215
3505,Female,25,19-25,15,scientist,55455
3506,Male,18,Under18,12,programmer,80503
3507,Male,25,19-25,0,other,02472
3508,Male,18,Under18,4,college/grad student,02151
3509,Male,18,Under18,4,college/grad student,02115
3510,Female,18,Under18,4,college/grad student,02142
3511,Male,50,46-55,0,other,88004
3512,Male,18,Under18,17,technician/engineer,02140
3513,Male,25,19-25,16,self-employed,01890
3514,Male,18,Under18,12,programmer,30318
3515,Male,35,26-35,3,clerical/admin,55042
3516,Male,18,Under18,4,college/grad student,42101
3517,Male,18,Under18,12,programmer,53713
3518,Female,18,Under18,7,executive/managerial,11215
3519,Female,25,19-25,14,sales/marketing,11215
3520,Male,25,19-25,0,other,40515
3521,Male,25,19-25,0,other,53213
3522,Male,18,Under18,0,other,97469
3523,Male,35,26-35,7,executive/managerial,53404
3524,Female,25,19-25,0,other,83355
3525,Female,18,Under18,4,college/grad student,02142
3526,Male,35,26-35,2,artist,62263-3004
3527,Male,25,19-25,0,other,53213
3528,Male,35,26-35,5,customer service,41144
3529,Female,45,36-45,1,academic/educator,97361
3530,Male,25,19-25,0,other,77058
3531,Female,25,19-25,11,lawyer,55409
3532,Female,35,26-35,14,sales/marketing,10028
3533,Male,25,19-25,2,artist,55344
3534,Male,35,26-35,17,technician/engineer,68506
3535,Male,45,36-45,18,tradesman/craftsman,77630
3536,Male,18,Under18,4,college/grad student,57103
3537,Male,1,Under18,10,K-12 student,97402
3538,Male,35,26-35,0,other,40504
3539,Female,25,19-25,4,college/grad student,77006
3540,Male,18,Under18,17,technician/engineer,57106
3541,Male,25,19-25,3,clerical/admin,02494
3542,Male,25,19-25,15,scientist,14803
3543,Male,25,19-25,17,technician/engineer,60659
3544,Female,25,19-25,4,college/grad student,92507
3545,Male,35,26-35,12,programmer,92507
3546,Male,25,19-25,20,writer,41706
3547,Male,35,26-35,16,self-employed,94108
3548,Male,45,36-45,7,executive/managerial,92965
3549,Female,35,26-35,7,executive/managerial,60137
3550,Male,25,19-25,5,customer service,55447
3551,Female,56,56+,0,other,98374
3552,Female,35,26-35,2,artist,02879
3553,Male,35,26-35,16,self-employed,61600
3554,Male,25,19-25,15,scientist,15203
3555,Male,56,56+,7,executive/managerial,55430
3556,Male,25,19-25,17,technician/engineer,03038
3557,Male,18,Under18,5,customer service,48185
3558,Male,18,Under18,17,technician/engineer,66044
3559,Male,18,Under18,4,college/grad student,11364
3560,Female,25,19-25,6,doctor/health care,74105
3561,Male,35,26-35,14,sales/marketing,63304
3562,Female,25,19-25,6,doctor/health care,32812
3563,Male,25,19-25,2,artist,33133
3564,Male,25,19-25,11,lawyer,02169
3565,Male,25,19-25,18,tradesman/craftsman,53572
3566,Male,45,36-45,0,other,53818
3567,Male,25,19-25,14,sales/marketing,54915
3568,Male,25,19-25,0,other,98503
3569,Female,18,Under18,2,artist,48823
3570,Male,35,26-35,12,programmer,19050
3571,Male,18,Under18,4,college/grad student,10044
3572,Male,35,26-35,11,lawyer,04287
3573,Male,1,Under18,10,K-12 student,48867
3574,Female,35,26-35,6,doctor/health care,33314
3575,Male,25,19-25,18,tradesman/craftsman,54915
3576,Male,50,46-55,7,executive/managerial,68046
3577,Female,56,56+,0,other,00231
3578,Male,50,46-55,3,clerical/admin,96714
3579,Male,18,Under18,0,other,32219
3580,Female,18,Under18,3,clerical/admin,32219
3581,Male,18,Under18,1,academic/educator,57382
3582,Female,35,26-35,0,other,52405
3583,Female,25,19-25,9,homemaker,41075
3584,Male,18,Under18,0,other,76543
3585,Male,35,26-35,20,writer,60640
3586,Male,35,26-35,20,writer,60640
3587,Male,35,26-35,3,clerical/admin,93611
3588,Male,25,19-25,2,artist,90068
3589,Female,45,36-45,0,other,80010
3590,Female,18,Under18,15,scientist,02115
3591,Male,35,26-35,6,doctor/health care,96158
3592,Female,56,56+,2,artist,99701
3593,Female,25,19-25,9,homemaker,53719
3594,Male,1,Under18,0,other,02322
3595,Male,25,19-25,0,other,85024
3596,Female,35,26-35,4,college/grad student,19104
3597,Male,25,19-25,17,technician/engineer,55446
3598,Male,56,56+,1,academic/educator,90210
3599,Male,25,19-25,16,self-employed,97378
3600,Male,35,26-35,20,writer,94506
3601,Female,35,26-35,3,clerical/admin,95405
3602,Male,25,19-25,12,programmer,55443
3603,Female,35,26-35,7,executive/managerial,78704
3604,Female,1,Under18,10,K-12 student,02879
3605,Male,18,Under18,12,programmer,60640
3606,Female,25,19-25,15,scientist,02445
3607,Male,35,26-35,17,technician/engineer,32506
3608,Female,35,26-35,9,homemaker,02879
3609,Female,25,19-25,17,technician/engineer,48239
3610,Male,18,Under18,6,doctor/health care,30064
3611,Male,25,19-25,2,artist,84321
3612,Male,25,19-25,14,sales/marketing,29609
3613,Male,25,19-25,0,other,37205
3614,Male,25,19-25,0,other,45458
3615,Male,25,19-25,17,technician/engineer,76028
3616,Male,45,36-45,0,other,33759
3617,Male,35,26-35,7,executive/managerial,49034
3618,Male,56,56+,17,technician/engineer,22657
3619,Male,50,46-55,16,self-employed,97116
3620,Male,25,19-25,7,executive/managerial,94117
3621,Male,18,Under18,4,college/grad student,33023
3622,Male,18,Under18,1,academic/educator,02446
3623,Male,35,26-35,11,lawyer,43209
3624,Male,25,19-25,12,programmer,60068
3625,Male,18,Under18,10,K-12 student,48439
3626,Male,25,19-25,17,technician/engineer,75075
3627,Female,35,26-35,1,academic/educator,85287
3628,Male,25,19-25,7,executive/managerial,78731
3629,Female,50,46-55,7,executive/managerial,10022
3630,Male,18,Under18,4,college/grad student,77005
3631,Male,18,Under18,4,college/grad student,77005
3632,Male,50,46-55,11,lawyer,33881
3633,Male,35,26-35,18,tradesman/craftsman,60441
3634,Male,50,46-55,1,academic/educator,88001
3635,Male,50,46-55,1,academic/educator,60062
3636,Male,25,19-25,0,other,06708
3637,Male,25,19-25,6,doctor/health care,94127
3638,Male,25,19-25,2,artist,90038
3639,Male,18,Under18,4,college/grad student,78250
3640,Male,35,26-35,7,executive/managerial,02370
3641,Male,25,19-25,0,other,92008
3642,Female,25,19-25,7,executive/managerial,98188
3643,Male,25,19-25,17,technician/engineer,22302
3644,Female,25,19-25,11,lawyer,53711
3645,Male,35,26-35,17,technician/engineer,97232
3646,Male,35,26-35,20,writer,98106
3647,Male,25,19-25,7,executive/managerial,80202
3648,Male,18,Under18,4,college/grad student,85210
3649,Female,25,19-25,0,other,94115
3650,Male,25,19-25,0,other,60611
3651,Male,25,19-25,14,sales/marketing,98103
3652,Male,25,19-25,12,programmer,94608
3653,Male,18,Under18,15,scientist,96661
3654,Male,25,19-25,17,technician/engineer,94901
3655,Female,25,19-25,7,executive/managerial,94121
3656,Female,45,36-45,5,customer service,34610
3657,Male,18,Under18,17,technician/engineer,95121
3658,Female,25,19-25,7,executive/managerial,07090
3659,Male,18,Under18,4,college/grad student,29649
3660,Male,35,26-35,7,executive/managerial,15137
3661,Male,35,26-35,12,programmer,08852
3662,Male,35,26-35,16,self-employed,08753
3663,Female,35,26-35,9,homemaker,17055
3664,Female,35,26-35,1,academic/educator,94043
3665,Male,25,19-25,0,other,95903
3666,Male,45,36-45,0,other,68144
3667,Female,1,Under18,10,K-12 student,10706
3668,Female,45,36-45,7,executive/managerial,33324
3669,Male,25,19-25,14,sales/marketing,60148
3670,Male,45,36-45,14,sales/marketing,55123
3671,Male,25,19-25,4,college/grad student,98102
3672,Male,35,26-35,5,customer service,08406
3673,Male,25,19-25,2,artist,10003
3674,Male,25,19-25,20,writer,29205
3675,Male,35,26-35,7,executive/managerial,06680
3676,Female,35,26-35,12,programmer,48109
3677,Female,25,19-25,12,programmer,06906
3678,Male,25,19-25,0,other,06880
3679,Male,25,19-25,4,college/grad student,68108
3680,Female,25,19-25,1,academic/educator,94939
3681,Male,25,19-25,7,executive/managerial,29662
3682,Female,50,46-55,1,academic/educator,10706
3683,Male,25,19-25,2,artist,30606
3684,Male,25,19-25,17,technician/engineer,83713
3685,Male,25,19-25,5,customer service,55100
3686,Male,25,19-25,7,executive/managerial,48070
3687,Female,50,46-55,1,academic/educator,62221
3688,Male,18,Under18,6,doctor/health care,21202
3689,Male,25,19-25,0,other,80906
3690,Male,18,Under18,0,other,63116
3691,Male,25,19-25,7,executive/managerial,21030
3692,Male,35,26-35,17,technician/engineer,89147
3693,Male,25,19-25,15,scientist,94062
3694,Male,25,19-25,12,programmer,28227
3695,Male,25,19-25,2,artist,98502
3696,Male,35,26-35,7,executive/managerial,19149
3697,Male,25,19-25,15,scientist,68516
3698,Male,25,19-25,7,executive/managerial,53202
3699,Female,56,56+,3,clerical/admin,30127
3700,Male,25,19-25,14,sales/marketing,10021
3701,Male,35,26-35,1,academic/educator,92614
3702,Male,35,26-35,15,scientist,53095
3703,Male,18,Under18,12,programmer,97402
3704,Female,35,26-35,0,other,04255
3705,Male,45,36-45,7,executive/managerial,30076
3706,Male,25,19-25,12,programmer,46725
3707,Female,18,Under18,0,other,34744
3708,Male,56,56+,7,executive/managerial,30097
3709,Male,25,19-25,12,programmer,89502
3710,Male,1,Under18,10,K-12 student,02818
3711,Male,35,26-35,0,other,32506
3712,Male,25,19-25,17,technician/engineer,60042
3713,Female,25,19-25,7,executive/managerial,22201
3714,Male,25,19-25,17,technician/engineer,92111
3715,Male,18,Under18,5,customer service,55428
3716,Male,18,Under18,12,programmer,36115
3717,Male,35,26-35,17,technician/engineer,94533
3718,Male,50,46-55,17,technician/engineer,07728
3719,Male,25,19-25,1,academic/educator,39759
3720,Male,45,36-45,7,executive/managerial,43065
3721,Male,25,19-25,15,scientist,94065
3722,Male,25,19-25,18,tradesman/craftsman,80538
3723,Male,25,19-25,14,sales/marketing,53048
3724,Male,35,26-35,6,doctor/health care,77083
3725,Male,18,Under18,4,college/grad student,32608
3726,Male,25,19-25,17,technician/engineer,92882
3727,Male,35,26-35,7,executive/managerial,74401
3728,Male,18,Under18,4,college/grad student,07030
3729,Male,18,Under18,4,college/grad student,20037
3730,Male,25,19-25,1,academic/educator,48911
3731,Male,25,19-25,17,technician/engineer,67443
3732,Male,25,19-25,17,technician/engineer,60153
3733,Male,18,Under18,4,college/grad student,02777
3734,Male,18,Under18,4,college/grad student,77840
3735,Male,25,19-25,0,other,10009
3736,Male,35,26-35,1,academic/educator,44242
3737,Male,25,19-25,14,sales/marketing,37127
3738,Male,45,36-45,7,executive/managerial,01904-1355
3739,Male,56,56+,11,lawyer,48070
3740,Male,18,Under18,5,customer service,55116
3741,Male,25,19-25,0,other,96818
3742,Male,25,19-25,0,other,90266
3743,Female,35,26-35,7,executive/managerial,89128
3744,Male,25,19-25,0,other,60645
3745,Female,25,19-25,9,homemaker,49442
3746,Male,25,19-25,5,customer service,54703
3747,Male,45,36-45,13,retired,89109
3748,Male,18,Under18,4,college/grad student,02026
3749,Female,25,19-25,0,other,60664
3750,Female,18,Under18,4,college/grad student,94116
3751,Female,35,26-35,12,programmer,55555
3752,Female,18,Under18,1,academic/educator,86314
3753,Male,25,19-25,7,executive/managerial,42518
3754,Male,56,56+,7,executive/managerial,94612
3755,Female,50,46-55,14,sales/marketing,08810
3756,Male,18,Under18,12,programmer,53188
3757,Male,25,19-25,7,executive/managerial,92612
3758,Female,35,26-35,5,customer service,02021
3759,Male,35,26-35,6,doctor/health care,54751
3760,Male,50,46-55,0,other,55128
3761,Male,25,19-25,17,technician/engineer,27613
3762,Male,50,46-55,6,doctor/health care,11746
3763,Male,25,19-25,2,artist,98502
3764,Male,25,19-25,1,academic/educator,06111
3765,Female,50,46-55,3,clerical/admin,34744
3766,Female,18,Under18,1,academic/educator,45458
3767,Male,25,19-25,0,other,94305
3768,Male,25,19-25,4,college/grad student,86314
3769,Male,25,19-25,15,scientist,02446
3770,Female,35,26-35,3,clerical/admin,50322
3771,Male,25,19-25,1,academic/educator,14982
3772,Male,35,26-35,17,technician/engineer,06074
3773,Male,35,26-35,6,doctor/health care,50265
3774,Male,25,19-25,0,other,52556
3775,Male,35,26-35,12,programmer,14619
3776,Female,25,19-25,4,college/grad student,50265
3777,Male,18,Under18,4,college/grad student,23112
3778,Male,25,19-25,0,other,61832
3779,Female,45,36-45,2,artist,98383
3780,Male,1,Under18,0,other,46979
3781,Female,56,56+,11,lawyer,54401
3782,Female,25,19-25,0,other,94602
3783,Male,25,19-25,7,executive/managerial,97267
3784,Female,25,19-25,1,academic/educator,98027
3785,Female,25,19-25,20,writer,93401
3786,Female,25,19-25,0,other,94115
3787,Female,25,19-25,0,other,94703
3788,Female,18,Under18,0,other,94587
3789,Female,25,19-25,0,other,94110
3790,Female,25,19-25,17,technician/engineer,94618
3791,Male,50,46-55,18,tradesman/craftsman,60516
3792,Male,25,19-25,6,doctor/health care,68108
3793,Male,18,Under18,4,college/grad student,21093
3794,Female,18,Under18,4,college/grad student,53211
3795,Female,18,Under18,4,college/grad student,91405
3796,Male,45,36-45,14,sales/marketing,02021
3797,Male,25,19-25,7,executive/managerial,02420
3798,Male,25,19-25,7,executive/managerial,48326
3799,Male,18,Under18,0,other,17844
3800,Male,18,Under18,1,academic/educator,45458
3801,Male,18,Under18,12,programmer,36115
3802,Male,18,Under18,0,other,94520
3803,Female,35,26-35,9,homemaker,19006
3804,Male,25,19-25,6,doctor/health care,06511
3805,Female,35,26-35,1,academic/educator,89031
3806,Male,18,Under18,4,college/grad student,55104
3807,Female,35,26-35,19,unemployed,32095
3808,Male,25,19-25,7,executive/managerial,60010
3809,Male,35,26-35,6,doctor/health care,20650
3810,Male,50,46-55,7,executive/managerial,20016
3811,Male,25,19-25,15,scientist,98103
3812,Male,35,26-35,17,technician/engineer,78749
3813,Male,35,26-35,7,executive/managerial,80910
3814,Male,25,19-25,15,scientist,98102
3815,Male,25,19-25,17,technician/engineer,53406
3816,Female,25,19-25,3,clerical/admin,90020
3817,Male,35,26-35,3,clerical/admin,20122
3818,Male,45,36-45,17,technician/engineer,32837
3819,Male,25,19-25,12,programmer,36115
3820,Male,25,19-25,17,technician/engineer,90804
3821,Male,25,19-25,20,writer,44313
3822,Male,45,36-45,20,writer,98027
3823,Male,56,56+,7,executive/managerial,93711
3824,Male,25,19-25,17,technician/engineer,32308
3825,Male,18,Under18,1,academic/educator,06279
3826,Male,25,19-25,1,academic/educator,48105
3827,Male,50,46-55,2,artist,87020
3828,Male,25,19-25,20,writer,92101
3829,Female,25,19-25,1,academic/educator,22307
3830,Male,18,Under18,4,college/grad student,60630
3831,Female,18,Under18,6,doctor/health care,84780
3832,Female,25,19-25,7,executive/managerial,43214
3833,Male,25,19-25,1,academic/educator,68516
3834,Male,18,Under18,2,artist,02322
3835,Male,25,19-25,7,executive/managerial,40515
3836,Female,50,46-55,8,farmer,84770
3837,Male,25,19-25,17,technician/engineer,28804
3838,Female,25,19-25,14,sales/marketing,10033
3839,Male,50,46-55,14,sales/marketing,02651
3840,Female,25,19-25,0,other,02176
3841,Male,45,36-45,18,tradesman/craftsman,26101
3842,Female,35,26-35,16,self-employed,92054
3843,Female,1,Under18,10,K-12 student,32043
3844,Male,18,Under18,4,college/grad student,73071
3845,Male,25,19-25,12,programmer,94065
3846,Male,35,26-35,0,other,33884
3847,Male,25,19-25,7,executive/managerial,12801
3848,Male,25,19-25,15,scientist,70809-2612
3849,Male,35,26-35,0,other,14086
3850,Male,18,Under18,3,clerical/admin,92278
3851,Male,25,19-25,12,programmer,60657
3852,Male,50,46-55,16,self-employed,60302
3853,Male,25,19-25,14,sales/marketing,92614
3854,Male,25,19-25,14,sales/marketing,30340
3855,Male,25,19-25,17,technician/engineer,20886
3856,Female,35,26-35,20,writer,93449
3857,Male,18,Under18,14,sales/marketing,08822
3858,Female,45,36-45,9,homemaker,63119
3859,Male,25,19-25,0,other,89145
3860,Male,45,36-45,17,technician/engineer,44129
3861,Male,18,Under18,4,college/grad student,12604
3862,Male,25,19-25,17,technician/engineer,10025
3863,Male,25,19-25,0,other,94558
3864,Male,50,46-55,20,writer,29630
3865,Female,1,Under18,10,K-12 student,95864
3866,Male,45,36-45,14,sales/marketing,63130
3867,Male,35,26-35,3,clerical/admin,45215
3868,Male,18,Under18,12,programmer,73112
3869,Male,18,Under18,17,technician/engineer,63544
3870,Male,25,19-25,17,technician/engineer,95050
3871,Male,18,Under18,4,college/grad student,64468
3872,Male,25,19-25,1,academic/educator,14613
